wms_name,wms_link,cloudcover,coordinate,date,ftp_url,coordinate_str,file_name
20220304_105220_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220304_105220_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer/wmts,0.0,"[5.96714566395149, 51.69330806922224]",2022-03-04,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220304/20220304_105220_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer.zip,"[5.96714566395149, 51.69330806922224]",20220304_105220_SV1-04_SV_RD_8bit_RGB_50cm_Boxmeer
20220515_105130_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20220515_105130_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer/wmts,0.0,"[5.913011534007047, 51.638603545792414]",2022-05-15,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_05/20220515/20220515_105130_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer.zip,"[5.913011534007047, 51.638603545792414]",20220515_105130_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer
20220515_105130_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20220515_105130_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer/wmts,0.0,"[5.96714566395149, 51.69330806922224]",2022-05-15,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_05/20220515/20220515_105130_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer.zip,"[5.96714566395149, 51.69330806922224]",20220515_105130_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer
20220515_105130_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20220515_105130_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer/wmts,0.0,"[5.885188367876224, 51.68062155172711]",2022-05-15,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_05/20220515/20220515_105130_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer.zip,"[5.885188367876224, 51.68062155172711]",20220515_105130_SV1-03_SV_RD_8bit_RGB_50cm_Boxmeer
20200325_105519_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20200325_105519_SV1-03_SV_RD_8bit_RGB_50cm_Oploo/wmts,0.0,"[5.913011534007047, 51.638603545792414]",2020-03-25,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200325/20200325_105519_SV1-03_SV_RD_8bit_RGB_50cm_Oploo.zip,"[5.913011534007047, 51.638603545792414]",20200325_105519_SV1-03_SV_RD_8bit_RGB_50cm_Oploo
20200325_105519_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20200325_105519_SV1-03_SV_RD_8bit_RGB_50cm_Oploo/wmts,0.0,"[5.885188367876224, 51.68062155172711]",2020-03-25,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200325/20200325_105519_SV1-03_SV_RD_8bit_RGB_50cm_Oploo.zip,"[5.885188367876224, 51.68062155172711]",20200325_105519_SV1-03_SV_RD_8bit_RGB_50cm_Oploo
20200805_105615_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200805_105615_SV1-04_SV_RD_8bit_RGB_50cm_Oploo/wmts,0.0,"[5.913011534007047, 51.638603545792414]",2020-08-05,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_08/20200805/20200805_105615_SV1-04_SV_RD_8bit_RGB_50cm_Oploo.zip,"[5.913011534007047, 51.638603545792414]",20200805_105615_SV1-04_SV_RD_8bit_RGB_50cm_Oploo
20200805_105615_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200805_105615_SV1-04_SV_RD_8bit_RGB_50cm_Oploo/wmts,0.0,"[5.885188367876224, 51.68062155172711]",2020-08-05,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_08/20200805/20200805_105615_SV1-04_SV_RD_8bit_RGB_50cm_Oploo.zip,"[5.885188367876224, 51.68062155172711]",20200805_105615_SV1-04_SV_RD_8bit_RGB_50cm_Oploo
20221009_105642_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20221009_105642_SV1-04_SV_RD_8bit_RGB_50cm_Lunteren/wmts,0.0,"[5.665092579736959, 52.05494569687683]",2022-10-09,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_10/20221009/20221009_105642_SV1-04_SV_RD_8bit_RGB_50cm_Lunteren.zip,"[5.665092579736959, 52.05494569687683]",20221009_105642_SV1-04_SV_RD_8bit_RGB_50cm_Lunteren
20200411_110353_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200411_110353_SV1-04_SV_RD_8bit_RGB_50cm_Ede/wmts,0.0,"[5.665092579736959, 52.05494569687683]",2020-04-11,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_04/20200411/20200411_110353_SV1-04_SV_RD_8bit_RGB_50cm_Ede.zip,"[5.665092579736959, 52.05494569687683]",20200411_110353_SV1-04_SV_RD_8bit_RGB_50cm_Ede
20200808_110924_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20200808_110924_SV1-03_SV_RD_8bit_RGB_50cm_Ede/wmts,0.0,"[5.665092579736959, 52.05494569687683]",2020-08-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_08/20200808/20200808_110924_SV1-03_SV_RD_8bit_RGB_50cm_Ede.zip,"[5.665092579736959, 52.05494569687683]",20200808_110924_SV1-03_SV_RD_8bit_RGB_50cm_Ede
20210331_105748_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210331_105748_SV1-03_SV_RD_8bit_RGB_50cm_Ede/wmts,0.0,"[5.665092579736959, 52.05494569687683]",2021-03-31,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_03/20210331/20210331_105748_SV1-03_SV_RD_8bit_RGB_50cm_Ede.zip,"[5.665092579736959, 52.05494569687683]",20210331_105748_SV1-03_SV_RD_8bit_RGB_50cm_Ede
20210908_112348_SV1-02,https://tiles1.geoserve.eu/SuperView1/tileserver/20210908_112348_SV1-02_SV_RD_8bit_RGB_50cm_Lunteren/wmts,0.0,"[5.665092579736959, 52.05494569687683]",2021-09-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_09/20210908/20210908_112348_SV1-02_SV_RD_8bit_RGB_50cm_Lunteren.zip,"[5.665092579736959, 52.05494569687683]",20210908_112348_SV1-02_SV_RD_8bit_RGB_50cm_Lunteren
20211015_111557_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20211015_111557_SV1-03_SV_RD_8bit_RGB_50cm_NoordBeveland/wmts,0.0,"[3.648588933596003, 51.48795457442569]",2021-10-15,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_10/20211015/20211015_111557_SV1-03_SV_RD_8bit_RGB_50cm_NoordBeveland.zip,"[3.648588933596003, 51.48795457442569]",20211015_111557_SV1-03_SV_RD_8bit_RGB_50cm_NoordBeveland
20200515_111120_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200515_111120_SV1-01_SV_RD_8bit_RGB_50cm_NoordBeveland/wmts,0.0,"[3.648588933596003, 51.48795457442569]",2020-05-15,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_05/20200515/20200515_111120_SV1-01_SV_RD_8bit_RGB_50cm_NoordBeveland.zip,"[3.648588933596003, 51.48795457442569]",20200515_111120_SV1-01_SV_RD_8bit_RGB_50cm_NoordBeveland
20200316_111812_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20200316_111812_SV1-03_SV_RD_8bit_RGB_50cm_Middelburg/wmts,0.0,"[3.648588933596003, 51.48795457442569]",2020-03-16,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200316/20200316_111812_SV1-03_SV_RD_8bit_RGB_50cm_Middelburg.zip,"[3.648588933596003, 51.48795457442569]",20200316_111812_SV1-03_SV_RD_8bit_RGB_50cm_Middelburg
20210721_112019_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20210721_112019_SV1-04_SV_RD_8bit_RGB_50cm_Middelburg/wmts,0.0,"[3.648588933596003, 51.48795457442569]",2021-07-21,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_07/20210721/20210721_112019_SV1-04_SV_RD_8bit_RGB_50cm_Middelburg.zip,"[3.648588933596003, 51.48795457442569]",20210721_112019_SV1-04_SV_RD_8bit_RGB_50cm_Middelburg
20220711_103408_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20220711_103408_SV1-01_SV_RD_8bit_RGB_50cm_Middelburg/wmts,0.0,"[3.648588933596003, 51.48795457442569]",2022-07-11,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_07/20220711/20220711_103408_SV1-01_SV_RD_8bit_RGB_50cm_Middelburg.zip,"[3.648588933596003, 51.48795457442569]",20220711_103408_SV1-01_SV_RD_8bit_RGB_50cm_Middelburg
20220719_105318_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220719_105318_SV1-04_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.921956651091289, 51.14707059123388]",2022-07-19,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_07/20220719/20220719_105318_SV1-04_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.921956651091289, 51.14707059123388]",20220719_105318_SV1-04_SV_RD_8bit_RGB_50cm_Heel
20220719_105318_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220719_105318_SV1-04_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.918414118693682, 51.14870074312712]",2022-07-19,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_07/20220719/20220719_105318_SV1-04_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.918414118693682, 51.14870074312712]",20220719_105318_SV1-04_SV_RD_8bit_RGB_50cm_Heel
20220719_105318_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20220719_105318_SV1-04_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.968618634430089, 51.22413531601238]",2022-07-19,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_07/20220719/20220719_105318_SV1-04_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.968618634430089, 51.22413531601238]",20220719_105318_SV1-04_SV_RD_8bit_RGB_50cm_Heel
20210303_105951_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210303_105951_SV1-03_SV_RD_8bit_RGB_50cm_Roermond/wmts,0.0,"[5.921956651091289, 51.14707059123388]",2021-03-03,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_03/20210303/20210303_105951_SV1-03_SV_RD_8bit_RGB_50cm_Roermond.zip,"[5.921956651091289, 51.14707059123388]",20210303_105951_SV1-03_SV_RD_8bit_RGB_50cm_Roermond
20210303_105951_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210303_105951_SV1-03_SV_RD_8bit_RGB_50cm_Roermond/wmts,0.0,"[5.918414118693682, 51.14870074312712]",2021-03-03,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_03/20210303/20210303_105951_SV1-03_SV_RD_8bit_RGB_50cm_Roermond.zip,"[5.918414118693682, 51.14870074312712]",20210303_105951_SV1-03_SV_RD_8bit_RGB_50cm_Roermond
20210303_105951_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210303_105951_SV1-03_SV_RD_8bit_RGB_50cm_Roermond/wmts,0.0,"[5.968618634430089, 51.22413531601238]",2021-03-03,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_03/20210303/20210303_105951_SV1-03_SV_RD_8bit_RGB_50cm_Roermond.zip,"[5.968618634430089, 51.22413531601238]",20210303_105951_SV1-03_SV_RD_8bit_RGB_50cm_Roermond
20210303_105953_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210303_105953_SV1-03_SV_RD_8bit_RGB_50cm_Echt/wmts,0.0,"[5.921956651091289, 51.14707059123388]",2021-03-03,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_03/20210303/20210303_105953_SV1-03_SV_RD_8bit_RGB_50cm_Echt.zip,"[5.921956651091289, 51.14707059123388]",20210303_105953_SV1-03_SV_RD_8bit_RGB_50cm_Ech
20210303_105953_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210303_105953_SV1-03_SV_RD_8bit_RGB_50cm_Echt/wmts,0.0,"[5.918414118693682, 51.14870074312712]",2021-03-03,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_03/20210303/20210303_105953_SV1-03_SV_RD_8bit_RGB_50cm_Echt.zip,"[5.918414118693682, 51.14870074312712]",20210303_105953_SV1-03_SV_RD_8bit_RGB_50cm_Ech
20201106_105821_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20201106_105821_SV1-04_SV_RD_8bit_RGB_50cm_Roermond/wmts,0.0,"[5.921956651091289, 51.14707059123388]",2020-11-06,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_11/20201106/20201106_105821_SV1-04_SV_RD_8bit_RGB_50cm_Roermond.zip,"[5.921956651091289, 51.14707059123388]",20201106_105821_SV1-04_SV_RD_8bit_RGB_50cm_Roermond
20201106_105821_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20201106_105821_SV1-04_SV_RD_8bit_RGB_50cm_Roermond/wmts,0.0,"[5.918414118693682, 51.14870074312712]",2020-11-06,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_11/20201106/20201106_105821_SV1-04_SV_RD_8bit_RGB_50cm_Roermond.zip,"[5.918414118693682, 51.14870074312712]",20201106_105821_SV1-04_SV_RD_8bit_RGB_50cm_Roermond
20201106_105821_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20201106_105821_SV1-04_SV_RD_8bit_RGB_50cm_Roermond/wmts,0.0,"[5.968618634430089, 51.22413531601238]",2020-11-06,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_11/20201106/20201106_105821_SV1-04_SV_RD_8bit_RGB_50cm_Roermond.zip,"[5.968618634430089, 51.22413531601238]",20201106_105821_SV1-04_SV_RD_8bit_RGB_50cm_Roermond
20201106_105822_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20201106_105822_SV1-04_SV_RD_8bit_RGB_50cm_Echt/wmts,0.0,"[5.921956651091289, 51.14707059123388]",2020-11-06,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_11/20201106/20201106_105822_SV1-04_SV_RD_8bit_RGB_50cm_Echt.zip,"[5.921956651091289, 51.14707059123388]",20201106_105822_SV1-04_SV_RD_8bit_RGB_50cm_Ech
20201106_105822_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20201106_105822_SV1-04_SV_RD_8bit_RGB_50cm_Echt/wmts,0.0,"[5.918414118693682, 51.14870074312712]",2020-11-06,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_11/20201106/20201106_105822_SV1-04_SV_RD_8bit_RGB_50cm_Echt.zip,"[5.918414118693682, 51.14870074312712]",20201106_105822_SV1-04_SV_RD_8bit_RGB_50cm_Ech
20200924_103819_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.921956651091289, 51.14707059123388]",2020-09-24,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_09/20200924/20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.921956651091289, 51.14707059123388]",20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel
20200924_103819_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.918414118693682, 51.14870074312712]",2020-09-24,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_09/20200924/20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.918414118693682, 51.14870074312712]",20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel
20200924_103819_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.968618634430089, 51.22413531601238]",2020-09-24,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_09/20200924/20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.968618634430089, 51.22413531601238]",20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel
20200924_103819_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.814956393934803, 51.236334195957426]",2020-09-24,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_09/20200924/20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.814956393934803, 51.236334195957426]",20200924_103819_SV1-01_SV_RD_8bit_RGB_50cm_Heel
20200327_113038_SV1-02,https://tiles1.geoserve.eu/SuperView1/tileserver/20200327_113038_SV1-02_SV_RD_8bit_RGB_50cm_Echt/wmts,0.0,"[5.921956651091289, 51.14707059123388]",2020-03-27,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200327/20200327_113038_SV1-02_SV_RD_8bit_RGB_50cm_Echt.zip,"[5.921956651091289, 51.14707059123388]",20200327_113038_SV1-02_SV_RD_8bit_RGB_50cm_Ech
20200327_113038_SV1-02,https://tiles1.geoserve.eu/SuperView1/tileserver/20200327_113038_SV1-02_SV_RD_8bit_RGB_50cm_Echt/wmts,0.0,"[5.918414118693682, 51.14870074312712]",2020-03-27,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200327/20200327_113038_SV1-02_SV_RD_8bit_RGB_50cm_Echt.zip,"[5.918414118693682, 51.14870074312712]",20200327_113038_SV1-02_SV_RD_8bit_RGB_50cm_Ech
20210608_110114_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.921956651091289, 51.14707059123388]",2021-06-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_06/20210608/20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.921956651091289, 51.14707059123388]",20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel
20210608_110114_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.918414118693682, 51.14870074312712]",2021-06-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_06/20210608/20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.918414118693682, 51.14870074312712]",20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel
20210608_110114_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.968618634430089, 51.22413531601238]",2021-06-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_06/20210608/20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.968618634430089, 51.22413531601238]",20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel
20210608_110114_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel/wmts,0.0,"[5.814956393934803, 51.236334195957426]",2021-06-08,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_06/20210608/20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel.zip,"[5.814956393934803, 51.236334195957426]",20210608_110114_SV1-03_SV_RD_8bit_RGB_50cm_Heel
20210905_110440_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210905_110440_SV1-03_SV_RD_8bit_RGB_50cm_Thorn/wmts,0.0,"[5.918414118693682, 51.14870074312712]",2021-09-05,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_09/20210905/20210905_110440_SV1-03_SV_RD_8bit_RGB_50cm_Thorn.zip,"[5.918414118693682, 51.14870074312712]",20210905_110440_SV1-03_SV_RD_8bit_RGB_50cm_Thorn
20210905_110440_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20210905_110440_SV1-03_SV_RD_8bit_RGB_50cm_Thorn/wmts,0.0,"[5.814956393934803, 51.236334195957426]",2021-09-05,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_09/20210905/20210905_110440_SV1-03_SV_RD_8bit_RGB_50cm_Thorn.zip,"[5.814956393934803, 51.236334195957426]",20210905_110440_SV1-03_SV_RD_8bit_RGB_50cm_Thorn
20200422_110757_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20200422_110757_SV1-03_SV_RD_8bit_RGB_50cm_Roermond/wmts,0.0,"[5.918414118693682, 51.14870074312712]",2020-04-22,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_04/20200422/20200422_110757_SV1-03_SV_RD_8bit_RGB_50cm_Roermond.zip,"[5.918414118693682, 51.14870074312712]",20200422_110757_SV1-03_SV_RD_8bit_RGB_50cm_Roermond
20200422_110757_SV1-03,https://tiles1.geoserve.eu/SuperView1/tileserver/20200422_110757_SV1-03_SV_RD_8bit_RGB_50cm_Roermond/wmts,0.0,"[5.968618634430089, 51.22413531601238]",2020-04-22,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_04/20200422/20200422_110757_SV1-03_SV_RD_8bit_RGB_50cm_Roermond.zip,"[5.968618634430089, 51.22413531601238]",20200422_110757_SV1-03_SV_RD_8bit_RGB_50cm_Roermond
20220303_101830_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20220303_101830_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop/wmts,0.0,"[5.532588394795942, 51.44669211284067]",2022-03-03,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220303/20220303_101830_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop.zip,"[5.532588394795942, 51.44669211284067]",20220303_101830_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop
20220303_101830_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20220303_101830_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop/wmts,0.0,"[5.666536835561017, 51.459321055057416]",2022-03-03,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2022/2022_03/20220303/20220303_101830_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop.zip,"[5.666536835561017, 51.459321055057416]",20220303_101830_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop
20200328_105744_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200328_105744_SV1-04_SV_RD_8bit_RGB_50cm_Geldrop/wmts,0.0,"[5.532588394795942, 51.44669211284067]",2020-03-28,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200328/20200328_105744_SV1-04_SV_RD_8bit_RGB_50cm_Geldrop.zip,"[5.532588394795942, 51.44669211284067]",20200328_105744_SV1-04_SV_RD_8bit_RGB_50cm_Geldrop
20200328_105744_SV1-04,https://tiles1.geoserve.eu/SuperView1/tileserver/20200328_105744_SV1-04_SV_RD_8bit_RGB_50cm_Geldrop/wmts,0.0,"[5.666536835561017, 51.459321055057416]",2020-03-28,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_03/20200328/20200328_105744_SV1-04_SV_RD_8bit_RGB_50cm_Geldrop.zip,"[5.666536835561017, 51.459321055057416]",20200328_105744_SV1-04_SV_RD_8bit_RGB_50cm_Geldrop
20200811_105054_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200811_105054_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop/wmts,0.0,"[5.532588394795942, 51.44669211284067]",2020-08-11,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_08/20200811/20200811_105054_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop.zip,"[5.532588394795942, 51.44669211284067]",20200811_105054_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop
20200811_105054_SV1-01,https://tiles1.geoserve.eu/SuperView1/tileserver/20200811_105054_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop/wmts,0.0,"[5.666536835561017, 51.459321055057416]",2020-08-11,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2020/2020_08/20200811/20200811_105054_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop.zip,"[5.666536835561017, 51.459321055057416]",20200811_105054_SV1-01_SV_RD_8bit_RGB_50cm_Geldrop
20210423_112819_SV1-02,https://tiles1.geoserve.eu/SuperView1/tileserver/20210423_112819_SV1-02_SV_RD_8bit_RGB_50cm_Geldrop/wmts,0.0,"[5.532588394795942, 51.44669211284067]",2021-04-23,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_04/20210423/20210423_112819_SV1-02_SV_RD_8bit_RGB_50cm_Geldrop.zip,"[5.532588394795942, 51.44669211284067]",20210423_112819_SV1-02_SV_RD_8bit_RGB_50cm_Geldrop
20210423_112819_SV1-02,https://tiles1.geoserve.eu/SuperView1/tileserver/20210423_112819_SV1-02_SV_RD_8bit_RGB_50cm_Geldrop/wmts,0.0,"[5.666536835561017, 51.459321055057416]",2021-04-23,ftp://ftp.satellietdataportaal.nl/Superview_1_4/SV_RD_8bit_RGB_50cm/2021/2021_04/20210423/20210423_112819_SV1-02_SV_RD_8bit_RGB_50cm_Geldrop.zip,"[5.666536835561017, 51.459321055057416]",20210423_112819_SV1-02_SV_RD_8bit_RGB_50cm_Geldrop
